batch_name,Name,SampleIndex,SampleNumber,vial_capped,gc_well_number,hydrogen_evolution,oxygen_evolution,hydrogen_evolution_micromol,oxygen_evolution_micromol,sonication_time_min,illumination_time_min,gc_method,purge_time,cap_vials,P10-HS_to_dispense,CaCO3_to_dispense,P10_to_dispense,g-C3N4_to_dispense,FS-COF_to_dispense,domen_xb_1_to_dispense,pt/gcn_to_dispense,water_to_dispense,Water8_to_dispense,AscorbicAcid0-1M_to_dispense,TEOA-0-1VV_to_dispense,MethyleneBlue0-25g-L_to_dispense,AcidRed871-0g-L_to_dispense,RhodamineB_to_dispense,RoseBengal1-0g-L_to_dispense,AscorbicAcid1-0M_to_dispense,P10-HS_dispensed,CaCO3_dispensed,P10_dispensed,g-C3N4_dispensed,FS-COF_dispensed,domen_xb_1_dispensed,pt/gcn_dispensed,water_dispensed,Water8_dispensed,AscorbicAcid0-1M_dispensed,TEOA-0-1VV_dispensed,MethyleneBlue0-25g-L_dispensed,AcidRed871-0g-L_dispensed,RhodamineB_dispensed,RoseBengal1-0g-L_dispensed,AscorbicAcid1-0M_dispensed,submit_start,submit_finish,run_start,run_finish,PickUp_start,PickUp_finish,load_quantos_start,load_quantos_finish,unload_quantos_start,unload_quantos_finish,dispense_liquid_start,dispense_liquid_finish,load_sonicator_start,load_sonicator_finish,sonication_start,sonication_finish,unload_sonicator_start,unload_sonicator_finish,load_photocat_start,load_photocat_finish,photolysis_start,photolysis_finish,unload_photocat_start,unload_photocat_finish,load_gc_start,load_gc_finish,gc_analysis_start,gc_analysis_finish,unload_gc_start,unload_gc_finish,move_to_storage_start,move_to_storage_finish
exploratory-run-3,exploratory-run-3_4,3,4,1,40,53,237814,0.0,0.4207273309799999,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.98,0.0,0.0,0.0,0.0,0.0,0.0,3.9900002,0.0,0.0,0.0,0.0,0.0,1.0199995,0.0,0.0,,,28-03-2019 12:11:48,,28-03-2019 13:19:30,28-03-2019 13:20:07,28-03-2019 14:12:08,28-03-2019 14:17:06,28-03-2019 15:38:35,28-03-2019 15:45:07,28-03-2019 16:15:39,28-03-2019 17:12:05,28-03-2019 17:12:09,28-03-2019 17:22:56,28-03-2019 17:22:56,28-03-2019 18:12:00,28-03-2019 17:55:47,28-03-2019 18:12:04,28-03-2019 18:12:08,28-03-2019 18:21:04,28-03-2019 18:21:05,28-03-2019 19:21:06,28-03-2019 19:29:49,28-03-2019 21:08:32,28-03-2019 22:08:22,28-03-2019 22:09:46,28-03-2019 22:09:46,29-03-2019 04:05:39,29-03-2019 04:07:40,29-03-2019 04:11:31,29-03-2019 04:18:07,29-03-2019 04:18:46
exploratory-run-3,exploratory-run-3_5,4,5,1,41,10,274746,0.0,0.63146390822,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.02,0.0,0.0,0.0,0.0,0.0,0.0,4.0099998,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,,,28-03-2019 12:11:48,,28-03-2019 13:19:30,28-03-2019 13:20:07,28-03-2019 14:12:08,28-03-2019 14:17:06,28-03-2019 15:38:35,28-03-2019 15:45:07,28-03-2019 16:15:39,28-03-2019 17:12:05,28-03-2019 17:12:09,28-03-2019 17:22:56,28-03-2019 17:22:56,28-03-2019 18:12:00,28-03-2019 17:55:47,28-03-2019 18:12:04,28-03-2019 18:12:08,28-03-2019 18:21:04,28-03-2019 18:21:05,28-03-2019 19:21:06,28-03-2019 19:29:49,28-03-2019 21:08:32,28-03-2019 22:08:22,28-03-2019 22:09:46,28-03-2019 22:09:46,29-03-2019 04:05:39,29-03-2019 04:07:40,29-03-2019 04:11:31,29-03-2019 04:18:07,29-03-2019 04:18:46
exploratory-run-3,exploratory-run-3_6,5,6,1,42,17,265930,0.0,0.5811591950999999,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.03,0.0,0.0,0.0,0.0,0.0,0.0,3.99,0.0,0.0,0.0,0.0,0.9899998,0.0,0.0,0.0,,,28-03-2019 12:11:48,,28-03-2019 13:19:30,28-03-2019 13:20:07,28-03-2019 14:12:08,28-03-2019 14:17:06,28-03-2019 15:38:35,28-03-2019 15:45:07,28-03-2019 16:15:39,28-03-2019 17:12:05,28-03-2019 17:12:09,28-03-2019 17:22:56,28-03-2019 17:22:56,28-03-2019 18:12:00,28-03-2019 17:55:47,28-03-2019 18:12:04,28-03-2019 18:12:08,28-03-2019 18:21:04,28-03-2019 18:21:05,28-03-2019 19:21:06,28-03-2019 19:29:49,28-03-2019 21:08:32,28-03-2019 22:08:22,28-03-2019 22:09:46,28-03-2019 22:09:46,29-03-2019 04:05:39,29-03-2019 04:07:40,29-03-2019 04:11:31,29-03-2019 04:18:07,29-03-2019 04:18:46
exploratory-run-3,exploratory-run-3_7,6,7,1,49,12,414873,0.0,1.43103837911,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.095,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,28-03-2019 12:11:48,,28-03-2019 13:19:30,28-03-2019 13:20:07,28-03-2019 14:12:08,28-03-2019 14:17:06,28-03-2019 15:38:35,28-03-2019 15:45:07,28-03-2019 16:15:39,28-03-2019 17:12:05,28-03-2019 17:12:09,28-03-2019 17:22:56,28-03-2019 17:22:56,28-03-2019 18:12:00,28-03-2019 17:55:47,28-03-2019 18:12:04,28-03-2019 18:12:08,28-03-2019 18:21:04,28-03-2019 18:21:05,28-03-2019 19:21:06,28-03-2019 19:29:49,28-03-2019 21:08:32,28-03-2019 22:08:22,28-03-2019 22:09:46,28-03-2019 22:09:46,29-03-2019 04:05:39,29-03-2019 04:07:40,29-03-2019 04:11:31,29-03-2019 04:18:07,29-03-2019 04:18:46
exploratory-run-3,exploratory-run-3_8,7,8,1,50,15,423679,0.0,1.48128603153,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.05,0.0,0.0,0.0,0.0,0.0,0.0,3.9999998,0.0,0.0,0.0,0.97999954,0.0,0.0,0.0,0.0,,,28-03-2019 12:11:48,,28-03-2019 13:19:30,28-03-2019 13:20:07,28-03-2019 14:12:08,28-03-2019 14:17:06,28-03-2019 15:38:35,28-03-2019 15:45:07,28-03-2019 16:15:39,28-03-2019 17:12:05,28-03-2019 17:12:09,28-03-2019 17:22:56,28-03-2019 17:22:56,28-03-2019 18:12:00,28-03-2019 17:55:47,28-03-2019 18:12:04,28-03-2019 18:12:08,28-03-2019 18:21:04,28-03-2019 18:21:05,28-03-2019 19:21:06,28-03-2019 19:29:49,28-03-2019 21:08:32,28-03-2019 22:08:22,28-03-2019 22:09:46,28-03-2019 22:09:46,29-03-2019 04:05:39,29-03-2019 04:07:40,29-03-2019 04:11:31,29-03-2019 04:18:07,29-03-2019 04:18:46
exploratory-run-3,exploratory-run-3_9,8,9,1,53,1120658,77451,15.468748593106858,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0,2.5100002,0.0,0.0,2.4899998,0.0,0.0,0.0,0.0,0.0,,,28-03-2019 12:11:48,,28-03-2019 13:19:30,28-03-2019 13:20:07,28-03-2019 14:12:08,28-03-2019 14:17:06,28-03-2019 15:38:35,28-03-2019 15:45:07,28-03-2019 16:15:39,28-03-2019 17:12:05,28-03-2019 17:12:09,28-03-2019 17:22:56,28-03-2019 17:22:56,28-03-2019 18:12:00,28-03-2019 17:55:47,28-03-2019 18:12:04,28-03-2019 18:12:08,28-03-2019 18:21:04,28-03-2019 18:21:05,28-03-2019 19:21:06,28-03-2019 19:29:49,28-03-2019 21:08:32,28-03-2019 22:08:22,28-03-2019 22:09:46,28-03-2019 22:09:46,29-03-2019 04:05:39,29-03-2019 04:07:40,29-03-2019 04:11:31,29-03-2019 04:18:07,29-03-2019 04:18:46
exploratory-run-3,exploratory-run-3_10,9,10,1,54,1162698,76153,16.491639749711506,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,5.025,0.0,0.0,0.0,0.0,0.0,0.0,2.4900002,0.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0,,,28-03-2019 12:11:48,,28-03-2019 13:19:30,28-03-2019 13:20:07,28-03-2019 14:12:08,28-03-2019 14:17:06,28-03-2019 15:38:35,28-03-2019 15:45:07,28-03-2019 16:15:39,28-03-2019 17:12:05,28-03-2019 17:12:09,28-03-2019 17:22:56,28-03-2019 17:22:56,28-03-2019 18:12:00,28-03-2019 17:55:47,28-03-2019 18:12:04,28-03-2019 18:12:08,28-03-2019 18:21:04,28-03-2019 18:21:05,28-03-2019 19:21:06,28-03-2019 19:29:49,28-03-2019 21:08:32,28-03-2019 22:08:22,28-03-2019 22:09:46,28-03-2019 22:09:46,29-03-2019 04:05:39,29-03-2019 04:07:40,29-03-2019 04:11:31,29-03-2019 04:18:07,29-03-2019 04:18:46
exploratory-run-3,exploratory-run-3_11,10,11,1,61,778940,80652,8.35633946110322,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.5,0.0,0.0,0.0,1.0,0.0,4.99,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.48,0.0,0.0,0.0,0.9899998,0.0,,,28-03-2019 12:11:48,,28-03-2019 13:19:30,28-03-2019 13:20:07,28-03-2019 14:12:08,28-03-2019 14:17:06,28-03-2019 15:38:35,28-03-2019 15:45:07,28-03-2019 16:15:39,28-03-2019 17:12:05,28-03-2019 17:12:09,28-03-2019 17:22:56,28-03-2019 17:22:56,28-03-2019 18:12:00,28-03-2019 17:55:47,28-03-2019 18:12:04,28-03-2019 18:12:08,28-03-2019 18:21:04,28-03-2019 18:21:05,28-03-2019 19:21:06,28-03-2019 19:29:49,28-03-2019 21:08:32,28-03-2019 22:08:22,28-03-2019 22:09:46,28-03-2019 22:09:46,29-03-2019 04:05:39,29-03-2019 04:07:40,29-03-2019 04:11:31,29-03-2019 04:18:07,29-03-2019 04:18:46
exploratory-run-3,exploratory-run-3_12,11,12,1,62,751603,79656,7.879834887547418,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.5,0.0,0.0,0.0,1.0,0.0,4.995,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.5000002,0.0,0.0,0.0,0.9900007,0.0,,,28-03-2019 12:11:48,,28-03-2019 13:19:30,28-03-2019 13:20:07,28-03-2019 14:12:08,28-03-2019 14:17:06,28-03-2019 15:38:35,28-03-2019 15:45:07,28-03-2019 16:15:39,28-03-2019 17:12:05,28-03-2019 17:12:09,28-03-2019 17:22:56,28-03-2019 17:22:56,28-03-2019 18:12:00,28-03-2019 17:55:47,28-03-2019 18:12:04,28-03-2019 18:12:08,28-03-2019 18:21:04,28-03-2019 18:21:05,28-03-2019 19:21:06,28-03-2019 19:29:49,28-03-2019 21:08:32,28-03-2019 22:08:22,28-03-2019 22:09:46,28-03-2019 22:09:46,29-03-2019 04:05:39,29-03-2019 04:07:40,29-03-2019 04:11:31,29-03-2019 04:18:07,29-03-2019 04:18:46
exploratory-run-3,exploratory-run-3_13,12,13,1,63,330780,80131,2.27332803612818,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,5.04,0.0,0.0,0.0,0.0,0.0,0.0,1.5300002,0.0,0.0,2.48,0.0,0.0,1.0,0.0,0.0,,,28-03-2019 12:11:48,,28-03-2019 13:19:30,28-03-2019 13:20:07,28-03-2019 14:12:08,28-03-2019 14:17:06,28-03-2019 15:38:35,28-03-2019 15:45:07,28-03-2019 16:15:39,28-03-2019 17:12:05,28-03-2019 17:12:09,28-03-2019 17:22:56,28-03-2019 17:22:56,28-03-2019 18:12:00,28-03-2019 17:55:47,28-03-2019 18:12:04,28-03-2019 18:12:08,28-03-2019 18:21:04,28-03-2019 18:21:05,28-03-2019 19:21:06,28-03-2019 19:29:49,28-03-2019 21:08:32,28-03-2019 22:08:22,28-03-2019 22:09:46,28-03-2019 22:09:46,29-03-2019 04:05:39,29-03-2019 04:07:40,29-03-2019 04:11:31,29-03-2019 04:18:07,29-03-2019 04:18:46
exploratory-run-3,exploratory-run-3_14,13,14,1,64,227200,88000,1.391260874368,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,4.935,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.48,0.0,0.0,1.0099993,0.0,0.0,,,28-03-2019 12:11:48,,28-03-2019 13:19:30,28-03-2019 13:20:07,28-03-2019 14:12:08,28-03-2019 14:17:06,28-03-2019 15:38:35,28-03-2019 15:45:07,28-03-2019 16:15:39,28-03-2019 17:12:05,28-03-2019 17:12:09,28-03-2019 17:22:56,28-03-2019 17:22:56,28-03-2019 18:12:00,28-03-2019 17:55:47,28-03-2019 18:12:04,28-03-2019 18:12:08,28-03-2019 18:21:04,28-03-2019 18:21:05,28-03-2019 19:21:06,28-03-2019 19:29:49,28-03-2019 21:08:32,28-03-2019 22:08:22,28-03-2019 22:09:46,28-03-2019 22:09:46,29-03-2019 04:05:39,29-03-2019 04:07:40,29-03-2019 04:11:31,29-03-2019 04:18:07,29-03-2019 04:18:46
exploratory-run-3,exploratory-run-3_15,14,15,1,65,857338,78290,9.798860346253312,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,1.5099998,0.0,0.0,2.4900002,0.0,1.0,0.0,0.0,0.0,,,28-03-2019 12:11:48,,28-03-2019 13:19:30,28-03-2019 13:20:07,28-03-2019 14:12:08,28-03-2019 14:17:06,28-03-2019 15:38:35,28-03-2019 15:45:07,28-03-2019 16:15:39,28-03-2019 17:12:05,28-03-2019 17:12:09,28-03-2019 17:22:56,28-03-2019 17:22:56,28-03-2019 18:12:00,28-03-2019 17:55:47,28-03-2019 18:12:04,28-03-2019 18:12:08,28-03-2019 18:21:04,28-03-2019 18:21:05,28-03-2019 19:21:06,28-03-2019 19:29:49,28-03-2019 21:08:32,28-03-2019 22:08:22,28-03-2019 22:09:46,28-03-2019 22:09:46,29-03-2019 04:05:39,29-03-2019 04:07:40,29-03-2019 04:11:31,29-03-2019 04:18:07,29-03-2019 04:18:46
exploratory-run-3,exploratory-run-3_16,15,16,1,66,922252,77258,11.07855110294384,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,4.945,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,2.4900002,0.0,1.0,0.0,0.0,0.0,,,28-03-2019 12:11:48,,28-03-2019 13:19:30,28-03-2019 13:20:07,28-03-2019 14:12:08,28-03-2019 14:17:06,28-03-2019 15:38:35,28-03-2019 15:45:07,28-03-2019 16:15:39,28-03-2019 17:12:05,28-03-2019 17:12:09,28-03-2019 17:22:56,28-03-2019 17:22:56,28-03-2019 18:12:00,28-03-2019 17:55:47,28-03-2019 18:12:04,28-03-2019 18:12:08,28-03-2019 18:21:04,28-03-2019 18:21:05,28-03-2019 19:21:06,28-03-2019 19:29:49,28-03-2019 21:08:32,28-03-2019 22:08:22,28-03-2019 22:09:46,28-03-2019 22:09:46,29-03-2019 04:05:39,29-03-2019 04:07:40,29-03-2019 04:11:31,29-03-2019 04:18:07,29-03-2019 04:18:46
exploratory-run-4,exploratory-run-4_1,0,1,1,1,14377,131264,0.19615044653457206,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,4.99,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.4899998,0.9800005,0.0,0.0,0.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_2,1,2,1,2,13269,162842,0.19210123208478846,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,5.01,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,2.49,0.9800005,0.0,0.0,0.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_3,2,3,1,3,429198,81965,3.293667826783305,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,5.02,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_4,3,4,1,4,353418,82476,2.4923003563554094,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,5.065,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_5,4,5,1,5,176598,108890,1.0318599579983858,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,2.4799998,0.0,0.0,0.0,0.0,1.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_6,5,6,1,6,211304,108246,1.2733024605542431,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,5.03,0.0,0.0,0.0,0.0,0.0,0.0,1.5100002,0.0,2.49,0.0,0.0,0.0,0.0,1.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_7,6,7,1,13,25752,152113,0.2390222581541408,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,4.925,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_8,7,8,1,14,66,4338977,0.0,23.82225049039,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,1.5299997,0.0,2.48,0.0,0.0,0.0,1.0200005,0.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_9,8,9,1,17,17492,139106,0.2076548754131528,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,5.005,0.0,0.0,0.0,0.0,0.0,0.0,1.5100002,0.0,2.5,0.0,0.0,0.9899998,0.0,0.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
exploratory-run-4,exploratory-run-4_10,9,10,1,18,22059,154197,0.22484347530261245,0.0,10,60,constant-HS rc,60,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,5.015,0.0,0.0,0.0,0.0,0.0,0.0,1.5099998,0.0,2.49,0.0,0.0,0.9800005,0.0,0.0,0.0,,,28-03-2019 12:13:59,,28-03-2019 13:20:10,28-03-2019 13:20:50,28-03-2019 15:45:10,28-03-2019 15:50:14,28-03-2019 18:21:07,28-03-2019 18:28:11,28-03-2019 18:33:18,28-03-2019 19:29:45,28-03-2019 21:08:37,28-03-2019 21:17:51,28-03-2019 21:17:51,28-03-2019 21:44:22,28-03-2019 21:27:52,28-03-2019 21:44:25,28-03-2019 21:44:30,28-03-2019 21:53:09,28-03-2019 21:53:10,28-03-2019 22:53:11,28-03-2019 23:10:55,28-03-2019 23:19:01,29-03-2019 04:11:52,29-03-2019 04:12:44,29-03-2019 04:12:44,29-03-2019 13:07:20,,,29-03-2019 15:07:47,29-03-2019 15:11:10
